pattern_id,domain,fact_summary,cn_claim,us_claim,hk_claim,mapping_status,hard_case,positive_control,notes
FP-US-HK-1599,procedure,A Hong Kong court orders a litigant to produce a decrypted copy of a blockchain wallet.,DATA_UNAVAILABLE,"Under FRCP 34, a party may be ordered to produce documents, including ESI. Under the Fifth Amendment, a criminal defendant may not be compelled to produce decrypted data if it is testimonial. Under the foregone conclusion doctrine (Fisher v. United States, 425 U.S. 391 (1976)), the government may compel production if the existence and location are a foregone conclusion. Under the common law, a party in a civil case may be compelled to produce documents even if the production is self-incriminating. Under In re Boucher, 2007 WL 4246473 (D. Vt. 2007), the court ordered a defendant to produce a decrypted copy of a hard drive. Under the common law, a court may order a party to produce a decrypted copy of a blockchain wallet if the existence and location of the wallet are known, but the production of the private key may be testimonial and privileged. Under the common law, a court may order a party to produce the contents of the wallet (e.g., a transaction history) rather than the private key itself.","Under Cap. 4A, Order 24, a party may be ordered to give discovery of documents relevant to the proceedings. Under the common law, a party in civil proceedings may be compelled to produce documents even if the production would be self-incriminating (the privilege is weaker in civil cases). Under the common law, a court may order a party to produce a decrypted copy of a blockchain wallet if the wallet is relevant to the claims. However, the court cannot compel a party to produce information that is not in their possession or control. Under the common law, a party may be ordered to produce the public address and transaction records of a blockchain wallet, as these are publicly available on the blockchain. The court may also order a party to produce a list of wallet addresses and transaction histories. Under the common law, the court may draw an adverse inference if a party refuses to produce a decrypted copy of a wallet that is in their control. Under the common law, the court may order a party to provide access to a wallet held on an exchange.",ASYMMETRY,True,False,"Both US and HK courts can order the production of decrypted blockchain wallet data in civil cases: US under FRCP 34 and the foregone conclusion doctrine; HK under Order 24 and common law discovery. Both have the Fifth Amendment/privilege against self-incrimination that may protect defendants in criminal cases. Both may draw adverse inferences from non-production. However, the US has specific case law on compelled decryption (Fisher, Boucher); HK has not yet developed specific case law on blockchain wallet decryption. The core principles are similar but the US has more developed case law."
FP-US-HK-1600,procedure,A Hong Kong court recognizes a judgment from a US state court for enforcement.,DATA_UNAVAILABLE,"Under the Uniform Foreign-Country Money Judgments Recognition Act (UFCMJRA), US states recognize and enforce foreign country money judgments. Under Hilton v. Guyot, 159 U.S. 113 (1895), the US recognizes foreign judgments based on comity. Under the Federal Rules of Civil Procedure, a foreign judgment may be enforced in federal court. Under the Full Faith and Credit Clause (Article IV, § 1), US states must recognize sister-state judgments. However, foreign country judgments are not covered by the Full Faith and Credit Clause; they are recognized under state law or common law.","Under Cap. 319, the Chief Executive may declare that a foreign country's judgments are eligible for registration and enforcement in HK. Under s. 4 of Cap. 319, a judgment creditor may apply to register a foreign judgment within six years. Under the common law, a foreign judgment may be enforced by bringing a new action on the judgment. Under the US-HK context, the US is not a 'reciprocating country' under Cap. 319, and US judgments are not eligible for registration under the statutory scheme. However, a US judgment may be enforced at common law by bringing a fresh action on the judgment debt, provided the US court had jurisdiction, the judgment was final and conclusive, and there was no fraud or public policy violation. Under the Reciprocal Enforcement of Judgments (United States of America) Order (Cap. 319A), HK has not yet declared the US as a reciprocating jurisdiction.",ASYMMETRY,True,False,"US states generally recognize foreign country judgments under the UFCMJRA or common law; HK has a statutory registration scheme (Cap. 319) for reciprocating countries, but the US is NOT a reciprocating country. This creates a collision: US judgments cannot be registered in HK under the statutory scheme and must be enforced through a common law action, which is more burdensome. The US and HK have not established a reciprocal judgment enforcement treaty, creating an asymmetry in cross-border judgment enforcement."
FP-contract+ip-1601,contract,"技术转让合同履行过程中，被许可方超出约定范围使用专利技术，同时违反保密义务向第三方披露技术秘密。A Chinese SaaS company licensed a patented algorithm to a US firm, which then sublicensed it to an Indian subsidiary without authorization and disclosed trade secrets to a competitor.",依据《民法典》第872条、第873条，许可人可主张违约责任（停止实施、返还使用费、支付违约金），并依据《专利法》第71条主张专利侵权损害赔偿。,"Breach of technology license agreement under Federal Technology Transfer Act framework; patent infringement claim under 35 U.S.C. §271; trade secret misappropriation under Uniform Trade Secrets Act and Defend Trade Secrets Act, 18 U.S.C. §1836. Damages may include lost profits, reasonable royalty, and exemplary damages for willful misappropriation.",Patent infringement action under Patents Ordinance (Cap. 514) §46; breach of confidence claim under common law (Saltman Engineering v. Campbell Engineering [1948] 65 RPC 203); technology transfer agreement governed by Contracts (Rights of Third Parties) Ordinance (Cap. 623) where applicable. Injunctive relief and damages available.,TRI_JURISDICTION_MAPPED,True,False,三法域均承认技术许可合同中违约与侵权竞合。中国法以合同编技术合同专章（民法典第843-887条）与专利法并行规制；美国法以联邦专利法与州合同法/商业秘密法分轨规制；香港法以专利条例（Cap. 514）与普通法保密义务并行。差异在于：美国Defend Trade Secrets Act提供联邦层面的商业秘密保护，而中国与香港主要依赖合同条款与普通法保密义务。PENDING_VERIFICATION: Hong Kong specific patent infringement damages provision.
FP-contract+ip-1602,contract,"开源软件许可证违约纠纷。开发者将GPL许可证下的衍生作品闭源发布，同时违反贡献者协议将代码用于商业闭源产品。A developer forked a GPL-licensed project, incorporated it into a proprietary SaaS platform without releasing source code, violating both GPL v3 and the project's Contributor License Agreement.",依据《民法典》第850条（非法垄断技术或侵害他人技术的合同无效），GPL许可证作为合同条款可执行；若涉及著作权侵权，可依据《著作权法》第54条主张损害赔偿。开源许可证在中国司法实践中已被承认为有效合同（如'罗盒诉风灵案'）。,"Copyright infringement claim under 17 U.S.C. §501; breach of contract/ license terms enforceable under state contract law; specific open-source license enforcement cases include Jacobsen v. Katzer, 535 F.3d 1373 (Fed. Cir. 2008) holding that open-source license conditions are enforceable copyright conditions.","Copyright infringement under Copyright Ordinance (Cap. 528) §22; breach of contract action for violation of license terms; open-source licensing in Hong Kong largely governed by common law contract principles and international treaties (Berne Convention, TRIPS). Hong Kong has limited specific case law on open-source enforcement.",COLLISION,True,False,三法域对开源许可证的强制执行力存在差异。美国联邦法院明确承认开源许可证为可执行合同（Jacobsen v. Katzer），中国法院近年也开始承认（如'罗盒案'），但香港缺乏专门判例，主要依赖普通法合同原则。美国法更强调版权条件的触发机制，中国法以合同无效条款和著作权侵权并行处理，香港法因普通法传统更依赖具体合同解释。
FP-contract+ip-1603,contract,SaaS平台数据权属争议。客户将业务数据存储于SaaS平台，合同约定数据归客户所有，但平台方利用匿名化数据进行AI训练并申请专利。A manufacturing enterprise stored production data on a German-headquartered SaaS platform; the platform used anonymized data to train its proprietary AI model and filed patent applications on resulting algorithms.,依据《民法典》第127条（数据、网络虚拟财产的法律保护参照适用），数据权益保护需结合合同约定；若合同明确数据所有权归客户，平台行为构成违约（民法典第577条）及不正当竞争（反不正当竞争法第12条）。数据权属在中国法下尚未完全明确。,Data ownership governed by contract terms under state contract law; potential breach of contract claim; trade secret misappropriation if data qualifies as trade secret under Uniform Trade Secrets Act or Defend Trade Secrets Act 18 U.S.C. §1836; patent infringement claim unlikely if platform independently developed algorithms. Data privacy issues under GDPR for EU-headquartered platforms and CCPA/CPRA for California consumers.,Breach of contract governed by common law; data protection under Personal Data (Privacy) Ordinance (Cap. 486); no specific statutory data ownership regime in Hong Kong. Patent issues under Patents Ordinance (Cap. 514). Common law position on data property rights remains uncertain (Your Response Ltd v. Datateam Business Media Ltd [2014] EWCA Civ 281).,TRI_JURISDICTION_PARTIAL,True,False,三法域对数据权属的法定保护程度差异显著。中国《民法典》第127条首次明确数据保护的法律参照适用，但具体规则仍在发展中；美国法无联邦统一数据所有权法，主要依赖合同与州商业秘密法；香港普通法下数据本身能否成为财产权客体存在争议（Your Response案）。美国法对商业秘密保护最强（联邦DTSA），中国法依赖合同+不正当竞争，香港法依赖隐私条例与普通法。
FP-contract+ip-1604,contract,"跨境专利许可中的FRAND承诺履行争议。标准必要专利持有人向不同法域被许可人收取差异化许可费，违反FRAND承诺。A 5G SEP holder charged a Chinese smartphone maker 3% royalty while charging a US competitor 1.5% for the same patent portfolio, allegedly violating FRAND commitments to ETSI.",依据《专利法》第20条（禁止滥用知识产权排除、限制竞争），可主张反垄断法救济；同时可依据民法典合同编主张许可合同显失公平（民法典第151条）。中国法院在'华为诉IDC'、'西电捷通诉索尼'等案中确立了SEP FRAND裁判规则。,"Antitrust claim under Sherman Act §1 and §2 (15 U.S.C. §1-2); breach of FRAND commitment as breach of contract or promissory estoppel; key cases include Microsoft Corp. v. Motorola, Inc., 795 F.3d 1024 (9th Cir. 2015) (FRAND royalty determination); Ericsson Inc. v. D-Link Systems, Inc., 773 F.3d 1201 (Fed. Cir. 2014) (RAND royalty calculation methodology).",Competition Ordinance (Cap. 619) First Conduct Rule (abuse of market power); breach of contract for FRAND commitment; competition cases in Hong Kong are developing with the Competition Tribunal (Hing Wai v. Communications Authority [2020] HKCT 1). Patent issues under Patents Ordinance (Cap. 514).,COLLISION,True,True,三法域均建立了SEP FRAND裁判框架，但方法论存在差异。美国联邦法院侧重合同违约/允诺禁反言+反垄断法（Sherman Act），第九巡回法院在Microsoft v. Motorola案中确立了自上而下法；中国法院在'华为诉IDC'案中同时适用反垄断法与合同法，采用可比许可法；香港竞争条例（Cap. 619）实施时间较短，判例有限。中国法对禁令救济（禁诉令）的适用更为积极，引发国际管辖权冲突。
FP-contract+ip-1605,contract,"技术秘密转让后，让与人继续使用该技术秘密并申请改进专利，合同约定后续改进技术归受让方所有。A biotech startup transferred CRISPR-based gene editing technology to a pharmaceutical company, but continued using the know-how to develop a next-generation platform and filed patent applications on improvements, contrary to the assignment agreement.",依据《民法典》第875条，后续改进技术成果的分享按约定处理；无约定时一方后续改进成果其他方无权分享。让与人违反合同第875条约定，构成违约（民法典第577条）及不正当竞争（反不正当竞争法第9条）。技术秘密转让合同应书面订立（民法典第863条）。,"Breach of contract under state law; trade secret misappropriation under UTSA/DTSA; patent ownership disputes governed by 35 U.S.C. §116 and §262; key precedent on improvement clauses: Gordy v. Daily, 191 A.2d 759 (Del. 1963). Patent assignment governed by written instrument requirements under 35 U.S.C. §261.","Breach of contract under common law; breach of confidence under Saltman Engineering principles; patent assignment under Patents Ordinance (Cap. 514) §33 (assignment must be in writing and signed). No specific statutory improvement clause in Hong Kong, governed by common law contract interpretation.",TRI_JURISDICTION_MAPPED,True,False,三法域对技术转让后续改进成果的归属均有规则。中国《民法典》第875条明确区分约定优先与法定无权分享；美国法主要依赖合同解释（州法）和专利法第261条书面转让要求；香港法依赖普通法合同解释与专利条例第33条书面转让要求。中国法对后续改进有更具体的法定规则，美国与香港更依赖当事人自治与合同解释。
FP-contract+ip-1606,contract,"委托开发合同中，开发方交付的软件侵犯第三方开源组件的GPL许可证，委托方被要求停止使用。A fintech company commissioned a mobile banking app; the delivered software contained a GPL-licensed library that required derivative works to be open-sourced, triggering a cease-and-desist from the library's copyright holder.",依据《民法典》第874条，受让人/被许可人按约定实施专利/使用技术秘密侵害他人合法权益的，由让与人或许可人承担责任（当事人另有约定除外）。开发方违反民法典第870条（保证自己是合法拥有者）的保证义务，构成违约。委托方可主张解除合同（民法典第563条）并索赔。,"Breach of warranty under UCC Art. 2 (software as goods) or common law contract; copyright infringement indemnification under commercial contract terms; key case: Step-Saver Data Systems, Inc. v. Wyse Technology, 939 F.2d 91 (3d Cir. 1991) (shrinkwrap license terms). Open-source contamination liability under copyright law 17 U.S.C. §501.",Breach of contract and implied warranty under common law; copyright infringement under Copyright Ordinance (Cap. 528); software licensing contracts governed by common law principles. No specific statutory warranty provision for commissioned software in Hong Kong.,TRI_JURISDICTION_PARTIAL,False,False,三法域对委托开发中第三方侵权的责任分配均有规定。中国《民法典》第874条明确规定让与人承担责任（另有约定除外），构成法定担保责任；美国法主要依赖合同中的赔偿条款（indemnification）与UCC第2条适用性争议；香港法依赖普通法合同解释与版权条例。中国法对委托方保护更强，美国与香港更依赖合同谈判与条款起草。
FP-contract+ip-1607,contract,"跨境技术许可中，被许可方制造的产品因技术标准差异在出口国构成专利侵权。A Chinese manufacturer licensed a Japanese company's battery technology for domestic use, but exported the products to the EU where they infringed a competitor's European patent covering the same technology standard.",依据《民法典》第872条，被许可人超出约定范围实施专利构成违约。但合同仅约定中国境内实施，出口行为是否属于'超出约定范围'存在争议。若出口行为本身不违反合同，中国法下专利侵权风险由被许可人自行承担，因为中国专利仅在中国境内有效。,Patent territoriality principle: US patent law (35 U.S.C. §271) applies only to acts within US territory. Export of infringing products from abroad can trigger 35 U.S.C. §271(g) for process patents. International licensing governed by contract terms and export control regulations (EAR/ITAR). Lex loci contractus and lex loci delicti principles apply.,Patent infringement is territorial: Patents Ordinance (Cap. 514) applies only to Hong Kong. Export to EU does not infringe HK patent. Breach of contract if license is territory-restricted. Common law principles on territoriality of patent rights (Caterpillar Logistics Services v. de Crean [2012] EWHC 1568).,ASYMMETRY,True,False,三法域均承认专利权的地域性原则，但跨境许可中的责任分配存在差异。中国法以合同违约（民法典第872条）处理超范围实施；美国法以联邦专利法第271条（g）款对方法专利的进口有特别规定，并叠加出口管制法规（EAR/ITAR）；香港法严格遵循英国普通法传统，承认专利地域性（Caterpillar案）。差异在于：美国法对方法专利的进口侵权有特殊规定，中国法与香港法无此对应规定。
FP-contract+ip-1608,contract,合作开发技术成果中，一方未经同意将共有专利申请权转让给第三方。两所高校合作研发新药，约定共有专利，但一方擅自将其份额转让给制药公司。Two universities jointly developed a new compound; the agreement specified co-ownership of resulting patents. One university unilaterally assigned its undivided interest to a pharmaceutical company without consent.,依据《民法典》第860条，合作开发完成的发明创造，申请专利的权利属于当事人共有；一方转让其共有的专利申请权的，其他各方享有以同等条件优先受让的权利。未经同意的转让，其他方可主张无效（民法典第154条恶意串通）或优先受让。,"Co-ownership of patents governed by 35 U.S.C. §262: each co-owner may make, use, and sell the invention without consent, but assignment requires all co-owners' consent unless otherwise agreed. Key case: Schering Corp. v. Roussel UCLAF SA, 104 F.3d 341 (Fed. Cir. 1997). State partnership law may apply to joint development agreements.","Patent co-ownership under Patents Ordinance (Cap. 514) §43: co-owners hold as tenants in common; each entitled to use patent without consent of others, but assignment requires consent or court order. Joint venture agreements governed by common law. No specific statutory priority right for co-owners in assignment.",TRI_JURISDICTION_MAPPED,True,False,三法域对专利共有人的处分权规则存在微妙差异。中国《民法典》第860条赋予其他共有人优先受让权；美国法第35 U.S.C. §262允许各共有人独立实施但转让需全体同意（联邦巡回法院Schering案）；香港专利条例第43条遵循英国法，共有人作为共同 tenant in common，可独立使用但转让需同意。中国法优先受让权保护最强，美国法强调独立实施权，香港法最接近英国普通法。
FP-contract+ip-1609,contract,技术进出口合同中，技术出口方未按《技术进出口管理条例》办理登记，合同效力争议。A Chinese tech company exported semiconductor manufacturing technology to a Southeast Asian country without registering the contract with the Ministry of Commerce as required by the Technology Import and Export Administration Regulations.,依据《技术进出口管理条例》第17条，技术出口合同经登记后生效（自由进出口技术）。未登记可能影响合同效力，但司法实践中（如最高人民法院相关案例）对未登记合同效力认定存在争议。民法典第502条合同生效要件与行政法规的衔接问题。,"US export control governed by Export Administration Regulations (15 C.F.R. §730-774) and ITAR (22 C.F.R. §120-130). Violation can result in civil penalties under 50 U.S.C. §1705 and criminal penalties under 50 U.S.C. §1705(b). Contract validity generally not affected by export control violations, but performance may be enjoined. Key case: United States v. Miller, 753 F.2d 19 (2d Cir. 1985).","Hong Kong does not have a specific technology export registration requirement comparable to China's TIER. Export controls apply through strategic trade control licensing under the Import and Export (Strategic Commodities) Regulations (Cap. 60G). Contract validity under common law not generally affected by export licensing requirements, but performance may be illegal if export is prohibited.",ASYMMETRY,True,False,三法域对技术进出口合同的管制模式存在显著差异。中国《技术进出口管理条例》采用合同登记生效制（管理性强制规定）；美国法以出口管制（EAR/ITAR）管制行为，不直接影响合同效力；香港法以战略商品管制条例（Cap. 60G）规制，普通法下合同效力不因违反行政登记要求而无效。差异在于管制方式：中国直接介入合同效力，美国与香港主要管制行为。
FP-contract+ip-1610,contract,软件著作权许可合同中，许可方未披露软件包含第三方组件及其许可限制。A software vendor licensed an enterprise ERP system to a logistics company but failed to disclose that the system incorporated a third-party mapping API subject to usage caps and attribution requirements.,依据《民法典》第500条（缔约过失，故意隐瞒与订立合同有关的重要事实），可主张缔约过失损害赔偿；同时违反民法典第870条（保证所提供技术完整、无误、有效）。软件著作权许可合同应书面订立（民法典第863条）。,"Breach of contract and fraudulent inducement under state law; misrepresentation under common law; copyright infringement if third-party license violated. Key cases: IBM v. Liberty Mutual Insurance, 1997 WL 220568 (D. Mass. 1997) (software warranty); ProCD, Inc. v. Zeidenberg, 86 F.3d 1447 (7th Cir. 1996) (shrinkwrap license enforceability).",Breach of contract and misrepresentation under common law; copyright infringement under Copyright Ordinance (Cap. 528); software licensing governed by common law contract principles. Precedent on duty of disclosure in software licenses: Pegler Ltd v. Wang (UK) Ltd [2000] BLR 218 (implied terms in software supply).,TRI_JURISDICTION_MAPPED,False,False,三法域对软件许可中的信息披露义务均有规制。中国《民法典》第500条明确缔约过失责任，第870条有技术保证义务；美国法依赖州合同法与欺诈诱导原则；香港法依赖普通法合同解释与Pegler案等软件供应案例。差异不大，但中国法对技术许可合同有专门章节（第20章），美国与香港更依赖一般合同法。
FP-contract+ip-1611,contract,"专利权转让合同中，转让人在转让后继续在原有范围内使用专利，受让人主张侵权。A patentee assigned a utility model patent to a competitor but continued manufacturing the patented product in its existing facility, claiming the assignment agreement did not explicitly prohibit prior use.",依据《专利法》第75条第（二）项，在专利申请日前已经制造相同产品、使用相同方法或者已经作好制造、使用的必要准备，并且仅在原有范围内继续制造、使用的，不视为侵犯专利权。若转让人在专利申请日前已实施，可作为先用权抗辩。但转让后先用权能否随同转移存在争议。,"Prior user rights under 35 U.S.C. §273 (AIA 2011) for business method patents; common law license by estoppel or implied license may apply. Key case: Zenith Electronics Corp. v. Exzec, Inc., 182 F.3d 1340 (Fed. Cir. 1999) (implied license from prior use). Patent assignment requires written instrument under 35 U.S.C. §261.",Patent assignment under Patents Ordinance (Cap. 514) §33; common law implied license from prior use may apply; no specific statutory prior user defense in Hong Kong comparable to UK Patents Act 1977 §64. Precedent on implied licenses: Solar Thomson Engineering Co. v. Barton [1977] RPC 537.,TRI_JURISDICTION_PARTIAL,True,False,三法域对专利转让后先用权/默示许可的处理存在差异。中国专利法第75条明确先用权抗辩，但先用权能否转移有争议；美国法第35 U.S.C. §273（AIA引入）对商业方法专利有特别先用权，且联邦巡回法院承认默示许可（Zenith案）；香港法无明确先用权条款，依赖普通法默示许可（Solar Thomson案）。中国法先用权保护最具体，香港最薄弱。
FP-contract+ip-1612,contract,"技术咨询合同中，受托方提交的咨询报告导致委托方依据报告投资的技术项目侵犯第三方专利。A tech consulting firm delivered a feasibility report recommending a specific manufacturing process; the client invested $5M based on the report, but the process infringed a third party's patent.",依据《民法典》第879条，技术咨询合同的受托人应当按约定完成咨询报告并符合要求。若报告存在重大缺陷导致委托方损失，受托人应承担违约责任（民法典第577条）。但受托人对委托方后续实施技术是否侵权的保证责任，需看合同具体约定。,"Professional negligence under tort law (Restatement (Second) of Torts §552); breach of contract; potential indemnification for infringement under consulting agreement terms. Key case: Bily v. Arthur Young & Co., 3 Cal.4th 370 (1992) (accountant liability for negligent misrepresentation to third parties).",Professional negligence under common law (Hedley Byrne & Co. Ltd v. Heller & Partners Ltd [1964] AC 465); breach of contract; no specific statutory liability for patent infringement recommendations in Hong Kong. Consultants' liability governed by common law duty of care and contract terms.,TRI_JURISDICTION_MAPPED,True,False,三法域对技术咨询报告责任的规制路径相似。中国《民法典》第879条明确技术咨询合同受托人义务；美国法以专业过失侵权（Restatement §552）与合同违约并行；香港法以普通法专业过失（Hedley Byrne案）与合同并行。差异在于：美国法对专业人士向第三人承担责任有更发达的案例法（Bily案），中国法与香港法更依赖合同相对性。
FP-contract+ip-1613,contract,"半导体技术秘密许可中，许可方将同一技术秘密分别独家许可给两家竞争公司。A chip design company granted an exclusive license to its proprietary FinFET technology to Company A, then subsequently granted another exclusive license for the same technology to Company B in the same territory.",依据《民法典》第872条，许可人未按约定许可技术的，应返还使用费并承担违约责任。双重独家许可构成根本违约，受许可方可主张解除合同（民法典第563条）、返还已支付使用费、赔偿损失（民法典第584条）。,"Breach of contract for double exclusive licensing; potential fraudulent inducement; patent/ trade secret licensee estoppel under common law. Key case: Studiengesellschaft Kohle mbH v. Shell Oil Co., 112 F.3d 1561 (Fed. Cir. 1997) (licensee estoppel doctrine).",Breach of contract and potential fraudulent misrepresentation under common law; double exclusive licensing would constitute fundamental breach. Licensee estoppel under common law principles. Patent issues under Patents Ordinance (Cap. 514) if patent license involved.,TRI_JURISDICTION_MAPPED,True,True,三法域对双重独家许可的处理高度一致：均构成根本违约。中国法以民法典第872条和第563条处理；美国法以合同违约与许可人禁反言（Studiengesellschaft案）处理；香港法以普通法合同违约处理。差异在于美国法发展了许可人禁反言（licensee estoppel）的复杂规则，而中国与香港处理相对直接。
FP-contract+ip-1614,contract,"软件源代码托管协议中，托管方在条件未触发时擅自将源代码释放给第三方。An escrow agent released source code to a licensee upon the licensor's bankruptcy filing, but the licensor had only filed a voluntary petition under Chapter 11 and was still operating, contrary to the escrow agreement's trigger condition requiring 'cessation of business operations.'",依据《民法典》第577条，托管方违反合同约定的释放条件，构成违约，应承担赔偿损失责任。软件源代码托管在中国法下属于技术服务合同或委托合同范畴，适用民法典合同编一般规定。,"Breach of escrow agreement under state contract law; potential tortious interference with contract; escrow agent's duties governed by agreement terms and common law fiduciary duties. Key case: Iron Mountain Intellectual Property Management, Inc. v. Google Inc., 2010 WL 1292385 (N.D. Cal. 2010) (escrow agreement interpretation).",Breach of escrow agreement under common law; escrow agent's duties as bailee or agent under common law principles. No specific statutory escrow regime for software in Hong Kong. Dispute governed by contract terms and common law.,TRI_JURISDICTION_MAPPED,False,False,三法域对源代码托管协议的处理均依赖合同解释。中国法无专门源代码托管法规，适用一般合同规则；美国法以州合同法与特定案例（Iron Mountain案）处理；香港法以普通法合同原则处理。三法域差异不大，但中国法因缺乏专门案例而在可预见性上稍弱。
FP-contract+ip-1615,contract,"技术委托开发合同履行中，委托方未按约定提供数据，开发方交付的软件无法满足需求，双方互诉违约。A healthcare provider commissioned an AI diagnostic tool but failed to provide de-identified patient imaging data as contracted; the developer delivered a model with 60% accuracy instead of the promised 95%, claiming insufficient training data.",依据《民法典》第859条，委托开发完成的发明创造，申请专利的权利属于研究开发人。委托方违约不提供数据，开发方可主张顺延履行期限（民法典第803条）或解除合同（民法典第563条）。开发方交付不合格成果的，委托方也可主张违约（民法典第577条）。双方违约适用民法典第592条。,"Breach of contract by both parties under state contract law; potential mutual rescission or damages; software development contracts governed by UCC Art. 2 (in some jurisdictions) or common law. Key case: Data General Corp. v. Grumman Systems Support Corp., 825 A.2d 677 (Del. 2003) (software development contract interpretation).",Breach of contract by both parties under common law; contra proferentem rule may apply to ambiguous terms. Software development contracts governed by common law. No specific statutory regime for AI development contracts in Hong Kong. Contributory negligence principles may apply to damages.,TRI_JURISDICTION_MAPPED,True,False,三法域对双方违约的技术开发合同处理路径一致。中国民法典第592条明确双方违约规则；美国法以州合同法与共同过错处理；香港法以普通法合同解释与共同过失处理。差异在于中国法有专门的技术开发合同章节（民法典第851-858条），而美国与香港主要依赖一般合同法。AI合同在三法域均缺乏专门规则。
FP-contract+ip-1616,contract,"专利许可合同中的最惠国待遇条款争议。被许可方发现许可方给予第三方更优惠的许可费率，要求适用MFN条款。A licensee discovered that the licensor had granted a competitor a 40% lower royalty rate for the same patent portfolio under a later agreement, triggering a most-favored-licensee clause in the original license.",依据《民法典》第872条，许可人未按约定许可技术的应承担违约责任。MFN条款在中国技术合同中被承认为有效条款，但司法实践中对'更优惠条件'的解释存在争议。可主张适用合同解释原则（民法典第142条）填补漏洞。,"MFN clauses enforceable under state contract law; patent license MFN cases: Texas Instruments Inc. v. Hyundai Electronics Industries Co., 2010 WL 2813600 (N.D. Cal. 2010); Sanofi-Synthelabo v. Apotex, Inc., 470 F.3d 1368 (Fed. Cir. 2006). MFN terms interpreted under contract law with reference to trade usage (UCC §1-303).",MFN clauses enforceable under common law contract principles; no specific Hong Kong patent MFN case law. Contract interpretation governed by common law rules (Investors Compensation Scheme Ltd v. West Bromwich Building Society [1998] 1 WLR 896).,TRI_JURISDICTION_PARTIAL,False,False,三法域均承认MFN条款的可执行性，但判例丰富度差异大。美国有大量专利许可MFN判例（Texas Instruments案、Sanofi案）；中国法有一般合同解释规则但缺乏专门专利MFN案例；香港法依赖普通法合同解释。美国法在MFN条款的解释上最成熟。
FP-contract+ip-1617,contract,技术进出口合同中的限制性条款效力：限制技术受让方改进技术。A foreign technology supplier included a clause in the technology import contract prohibiting the Chinese licensee from making any improvements to the licensed technology during the contract term.,依据《民法典》第850条，非法垄断技术或者侵害他人技术成果的技术合同无效。限制技术改进条款属于非法垄断技术条款，应认定为无效。同时《技术进出口管理条例》第29条明确禁止含有'限制受让方改进技术'等限制性条款。,"Anti-competitive restraints in technology licenses evaluated under Sherman Act §1 and DOJ/FTC Antitrust Guidelines for the Licensing of Intellectual Property (2017). No-per-compete clauses in patent licenses reviewed under rule of reason. Key case: United States v. Line Material Co., 333 U.S. 287 (1948) (price-fixing in patent licenses).","Competition Ordinance (Cap. 619) First Conduct Rule; technology license restrictions reviewed under competition principles. No specific statutory prohibition on improvement restrictions in patent licenses, but may be struck down as restraints of trade under common law (Nordenfelt v. Maxim Nordenfelt Guns & Ammunition Co. [1894] AC 535).",COLLISION,True,True,三法域对技术改进限制条款的规制强度差异显著。中国法明确禁止（民法典第850条+技术进出口管理条例第29条），属于无效条款；美国法以反垄断法规则-of-reason审查，并非当然无效；香港法以竞争条例和普通法限制贸易原则审查，更接近美国法。中国法最严格，美国与香港更灵活。
FP-contract+ip-1618,contract,"云服务协议中，云服务商因知识产权侵权指控暂停客户账户，但指控后被证明不成立。客户主张损失。A cloud provider suspended a video streaming startup's account based on a DMCA takedown notice; the underlying copyright claim was later found to be meritless, but the startup lost $2M in revenue during the suspension.",依据《民法典》第577条，云服务商未审慎审查投诉即暂停服务，可能构成违约。中国《电子商务法》第42-45条确立了'通知-删除'规则，但错误通知需承担赔偿责任（第42条第3款）。云服务合同同时适用《民法典》合同编与网络服务提供者责任规则。,"Cloud service agreement governed by contract terms and UCC; DMCA §512 safe harbor provisions (17 U.S.C. §512) provide immunity for service providers but require notice-and-takedown procedure; misrepresentation in DMCA notice subject to 17 U.S.C. §512(f) liability. Key case: Lenz v. Universal Music Corp., 815 F.3d 1145 (9th Cir. 2016) (fair use consideration before takedown).",Cloud service agreement governed by contract and common law; no specific statutory safe harbor equivalent to DMCA in Hong Kong. Copyright infringement under Copyright Ordinance (Cap. 528). Service provider liability governed by common law principles; notice-and-takedown under common law not statutorily mandated. PENDING_VERIFICATION: HK specific safe harbor regime.,COLLISION,True,False,三法域对网络服务提供商的中止义务规制差异大。美国法以DMCA §512建立法定安全港与通知删除程序；中国法以电子商务法第42-45条+民法典建立类似规则；香港法无专门安全港法规，主要依赖普通法和版权条例。美国法最成熟（Lenz案确立合理使用审查），中国法有明确赔偿规则，香港法最薄弱。
